21161179,2019-04-06 01:34:49.092062+02,36791,3768561,3768561,f,339669,391007,391007,389382,389382,15759,259
21161187,2019-04-06 01:34:58.167287+02,35040,3768561,3768561,f,339669,391007,391007,389382,389382,15759,259
21163982,2019-04-06 02:25:11.145139+02,14646,3769066,3769066,f,339716,391042,391042,389417,389417,10163,14646
21164003,2019-04-06 02:25:48.868455+02,8919,3769066,3769066,f,339716,391042,391042,389417,389417,10163,14646
21164040,2019-04-06 02:26:30.071597+02,9102,3769066,3769066,f,339716,391042,391042,389417,389417,10163,14646
21164079,2019-04-06 02:27:08.524284+02,15131,3769066,3769066,f,339716,391042,391042,389417,389417,10163,14646
21167695,2019-04-06 04:09:00.510624+02,778,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167698,2019-04-06 04:09:04.625951+02,1213,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167701,2019-04-06 04:09:05.984348+02,17355,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167705,2019-04-06 04:09:11.62197+02,34011,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167711,2019-04-06 04:09:16.122583+02,6664,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167722,2019-04-06 04:09:33.057395+02,9319,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167724,2019-04-06 04:09:38.495589+02,2732,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167728,2019-04-06 04:09:41.456904+02,30353,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167732,2019-04-06 04:09:49.313648+02,77053,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167741,2019-04-06 04:10:02.620223+02,210475,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167745,2019-04-06 04:10:07.93714+02,1628,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167749,2019-04-06 04:10:11.579235+02,1259,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21167758,2019-04-06 04:10:23.904016+02,778,3769726,3769726,f,339781,391108,391108,389483,389483,1554,778
21172578,2019-04-06 05:57:15.690733+02,6126,3770582,3770582,t,339201,391188,391188,389563,389563,1618,6126
21172627,2019-04-06 05:57:58.357773+02,6126,3770582,3770582,t,339201,391188,391188,389563,389563,1618,6126
21172639,2019-04-06 05:58:06.510759+02,99374,3770582,3770582,t,339201,391188,391188,389563,389563,1618,6126
21172653,2019-04-06 05:58:19.426467+02,134,3770582,3770582,t,339201,391188,391188,389563,389563,1618,6126
21172662,2019-04-06 05:58:28.112886+02,126,3770582,3770582,t,339201,391188,391188,389563,389563,1618,6126
21172668,2019-04-06 05:58:32.948673+02,1555,3770582,3770582,t,339201,391188,391188,389563,389563,1618,6126
21172680,2019-04-06 05:58:43.566634+02,129,3770582,3770582,t,339201,391188,391188,389563,389563,1618,6126
21172686,2019-04-06 05:58:50.689209+02,1618,3770582,3770582,t,339201,391188,391188,389563,389563,1618,6126
21174017,2019-04-06 06:23:48.55689+02,34628,3770834,3770834,t,175879,391207,391207,389582,389582,14253,34628
21174021,2019-04-06 06:23:54.315651+02,1648,3770834,3770834,t,175879,391207,391207,389582,389582,14253,34628
21174030,2019-04-06 06:24:00.125384+02,14253,3770834,3770834,t,175879,391207,391207,389582,389582,14253,34628
21175945,2019-04-06 07:51:10.7682+02,14235,3771175,3771175,f,177955,391254,391254,389629,389629,11798,14235
21175948,2019-04-06 07:51:14.332222+02,21277,3771175,3771175,f,177955,391254,391254,389629,389629,11798,14235
21175950,2019-04-06 07:51:19.487461+02,6582,3771175,3771175,f,177955,391254,391254,389629,389629,11798,14235
21175960,2019-04-06 07:51:36.2608+02,37910,3771175,3771175,f,177955,391254,391254,389629,389629,11798,14235
21175961,2019-04-06 07:51:42.033667+02,5994,3771175,3771175,f,177955,391254,391254,389629,389629,11798,14235
21175963,2019-04-06 07:51:46.274062+02,12124,3771175,3771175,f,177955,391254,391254,389629,389629,11798,14235
21175968,2019-04-06 07:51:55.08611+02,3112,3771175,3771175,f,177955,391254,391254,389629,389629,11798,14235
21175970,2019-04-06 07:52:03.975046+02,34214,3771175,3771175,f,177955,391254,391254,389629,389629,11798,14235
21178490,2019-04-06 09:30:39.220381+02,33866,3771597,3771597,f,339925,391328,391328,389703,389703,47663,33866
21178496,2019-04-06 09:30:51.094884+02,15901,3771597,3771597,f,339925,391328,391328,389703,389703,47663,33866
21178500,2019-04-06 09:31:03.702439+02,207631,3771597,3771597,f,339925,391328,391328,389703,389703,47663,33866
21179239,2019-04-06 10:02:06.069362+02,5507,3771740,3771740,f,339936,391349,391349,389724,389724,7550,5507
21179240,2019-04-06 10:02:12.72754+02,606,3771740,3771740,f,339936,391349,391349,389724,389724,7550,5507
21179248,2019-04-06 10:02:31.222729+02,44063,3771740,3771740,f,339936,391349,391349,389724,389724,7550,5507
21179249,2019-04-06 10:02:41.348421+02,5719,3771740,3771740,f,339936,391349,391349,389724,389724,7550,5507
21179254,2019-04-06 10:02:58.684354+02,45606,3771740,3771740,f,339936,391349,391349,389724,389724,7550,5507
21182205,2019-04-06 15:40:39.07809+02,103905,3772355,3772355,t,339234,391500,391500,389875,389875,2687,103905
21182210,2019-04-06 15:40:42.973135+02,138,3772355,3772355,t,339234,391500,391500,389875,389875,2687,103905
21182212,2019-04-06 15:40:45.650912+02,114,3772355,3772355,t,339234,391500,391500,389875,389875,2687,103905
21182220,2019-04-06 15:40:50.79089+02,39887,3772355,3772355,t,339234,391500,391500,389875,389875,2687,103905
21182223,2019-04-06 15:40:55.900462+02,134,3772355,3772355,t,339234,391500,391500,389875,389875,2687,103905
21182229,2019-04-06 15:41:09.133362+02,304,3772355,3772355,t,339234,391500,391500,389875,389875,2687,103905
21182231,2019-04-06 15:41:18.360605+02,2687,3772355,3772355,t,339234,391500,391500,389875,389875,2687,103905
21184514,2019-04-06 17:40:27.351925+02,7665,3772787,3772787,t,340057,391573,391573,389948,389948,77,7665
21184522,2019-04-06 17:40:45.195895+02,44820,3772787,3772787,t,340057,391573,391573,389948,389948,77,7665
21184529,2019-04-06 17:40:54.180868+02,66867,3772787,3772787,t,340057,391573,391573,389948,389948,77,7665
21184546,2019-04-06 17:41:20.710338+02,137517,3772787,3772787,t,340057,391573,391573,389948,389948,77,7665
21184563,2019-04-06 17:41:41.585233+02,64315,3772787,3772787,t,340057,391573,391573,389948,389948,77,7665
21184577,2019-04-06 17:41:56.62857+02,52513,3772787,3772787,t,340057,391573,391573,389948,389948,77,7665
21184581,2019-04-06 17:42:00.732864+02,77,3772787,3772787,t,340057,391573,391573,389948,389948,77,7665
21186579,2019-04-06 19:31:02.514486+02,991,3773196,3773196,t,331451,391625,391625,390000,390000,162303,991
